DATE,CPD_ID,SERIES_ID,SMILES,pIC50
2007-10-23,CPD_270,Indole,Cc1ccc(F)c(C)c1Oc1c(C(=O)N2CCNCC2)c2ncccc2n1-c1ccccc1,8.999999999999998
2007-10-23,CPD_271,Indole,Cc1ccc(F)c(C)c1Oc1c(C(=O)N2CCNCC2)c2ccncc2n1-c1ccccc1,8.698970004336019
2007-10-23,CPD_272,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCN[C@@H](C)C2)c2ncccc2n1C1CCCCC1,7.214670164989232
2007-10-23,CPD_273,Indole,COc1cc2c(cn1)c(C(=O)N1CCN[C@@H](C)C1)c(Cc1cccc(F)c1C)n2C1CCCCC1,6.500312917381596
2007-10-23,CPD_274,Indole,Cc1ccc(F)c(C)c1Oc1c(C(=O)N2CCN[C@@H](C)C2)c2ncccc2n1C1CCCCC1,8.045757490560675
2007-10-23,CPD_275,Indole,COC[C@H]1CN(C(=O)c2c(Cc3cccc(F)c3C)n(C3CCCCC3)c3cc(OC)ncc23)CCN1,5.388276691992658
2007-10-23,CPD_276,Indole,COC[C@H]1CN(C(=O)c2c(Oc3c(C)ccc(F)c3C)n(C3CCCCC3)c3cccnc23)CCN1,6.575118363368932
2007-10-24,CPD_277,Indolizine,Cc1c(F)cccc1Cc1c(-c2cccc(F)c2)c2ccccn2c1C(=O)N1CCNCC1,8.522878745280337
2007-10-24,CPD_278,Indole,Cc1ccc(F)c(C)c1Oc1c(C(=O)N2CCNCC2)c2ncccc2n1C1CCCCC1,8.301029995663981
2007-10-24,CPD_279,Indole,COc1cc2c(cn1)c(C(=O)N1CCN[C@@H](CO)C1)c(Cc1cccc(F)c1C)n2C1CCCCC1,5.486782399932061
2007-11-01,CPD_280,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCN[C@@H](C(C)C)C2)c2ncccc2n1-c1ccccc1,5.567030709125594
2007-11-01,CPD_281,Indole,CCC[C@H]1CN(C(=O)c2c(Oc3c(C)cccc3C)n(-c3ccccc3)c3cccnc23)CCN1,5.928117992693874
2007-11-01,CPD_282,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCN[C@@H](CC(C)C)C2)c2ncccc2n1-c1ccccc1,5.153662887870194
2007-11-01,CPD_283,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CC3CNCC3C2)c2ncccc2n1-c1ccccc1,5.108462542327435
2007-11-01,CPD_284,Indole,CC[C@H]1CN(C(=O)c2c(Oc3c(C)cccc3C)n(-c3ccccc3)c3cccnc23)CCN1,6.341988603342887
2007-11-05,CPD_285,Indole,O=C(c1c(Cc2c(F)cccc2F)n(C2CCCCC2)c2cccnc12)N1CCNCC1,6.169411331314855
2007-11-05,CPD_286,Indolizine,Cc1c(F)cccc1Cc1c(-c2ccccc2)c2ccccn2c1C(=O)N1CCN[C@@H](CO)C1,6.991399828238082
2007-11-05,CPD_287,Indolizine,O=C(c1c(Cc2c(F)cccc2Cl)c(-c2ccccc2)c2ccccn12)N1CCNCC1,7.769551078621725
2007-11-21,CPD_288,Indole,Cc1ccc(F)cc1Oc1c(C(=O)N2CCN[C@@H](C)C2)c2cnc(O)cc2n1C1CCCCC1,7.958607314841775
2007-11-26,CPD_289,Indole,Cc1ccc(F)cc1Oc1c(C(=O)N2CCNCC2)c2ccccc2n1C1CCOCC1,6.935542010773081
2007-11-26,CPD_290,Indole,Cc1ccc(F)c(C)c1Oc1c(C(=O)N2CCN[C@@H](C)C2)c2ncccc2n1-c1ccccc1,8.096910013008056
2007-12-03,CPD_291,Indole,Cc1cccc(C)c1Oc1c(C(=O)N[C@H]2[C@@H]3CNC[C@@H]32)c2ncccc2n1-c1ccccc1,5.643974142806877
2007-12-03,CPD_292,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNCC2(C)C)c2ncccc2n1-c1ccccc1,5.602059991327962
2007-12-03,CPD_293,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(C)(C)C2)c2ncccc2n1-c1ccccc1,5.962573502059376
2007-12-04,CPD_294,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2C[C@H](C)NC[C@H]2C)c2ncccc2n1-c1ccccc1,5.422508200162774
2007-12-06,CPD_295,Indole,CCCCC1CN(C(=O)c2c(Oc3c(C)cccc3C)n(-c3ccccc3)c3cccnc23)CCN1,6.54515513999149
2007-12-06,CPD_296,Indolizine,Cc1c(F)cccc1Cc1c(C2CCCCC2)c2ccccn2c1C(=O)N1CCNCC1,7.420216403383189
2007-12-06,CPD_297,Indolizine,CNC(=O)c1cnn2c(C(=O)N3CCNCC3)c(Cc3cccc(F)c3C)c(-c3ccccc3)c2c1,8.698970004336019
2007-12-06,CPD_298,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CC3=C(CNC3)C2)c2ncccc2n1-c1ccccc1,5.35261702988538
2007-12-06,CPD_299,Indolizine,Cc1cccc(C)c1Cc1c(-c2ccccc2)c2ccccn2c1C(=O)N1CCNCC1,6.966576244513049
2007-12-07,CPD_300,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNCC2)c2ncc(O)cc2n1-c1ccccc1,8.522878745280337
2007-12-07,CPD_301,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNCC2Cc2ccccc2)c2ncccc2n1-c1ccccc1,6.377785977033704
2007-12-07,CPD_302,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCN[C@@H](C)C2)c2ncc(O)cc2n1-c1ccccc1,7.568636235841011
2007-12-11,CPD_303,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNCC2)c2ncc(OCC(=O)O)cc2n1-c1ccccc1,7.187086643357144
2007-12-11,CPD_304,Indolizine,Cc1c(F)cccc1Cc1c(-c2ccccc2)c2ccccn2c1C(=O)N1CCN[C@H](C)C1,6.790484985457368
2007-12-11,CPD_305,Indole,Cc1ccc(F)c(C)c1Oc1c(C(=O)N2CCNCC2)c2ccc(O)cc2n1-c1ccccc1,8.221848749616356
2007-12-11,CPD_306,Indolizine,Cc1cccc(C)c1Cc1c(-c2ccccc2)c2ccccn2c1C(=O)N1CCN[C@H](C)C1,6.05898575629443
2007-12-13,CPD_307,Indole,Cc1ccc(F)c(C)c1Oc1c(C(=O)N2CCNCC2)c2cnc(O)cc2n1C1CCCCC1,7.008773924307505
2007-12-13,CPD_308,Indolizine,Cc1c(F)cccc1Cc1c(-c2ccccc2)c2cc(O)cnn2c1C(=O)N1CCNCC1,8.096910013008056
2007-12-13,CPD_309,Indole,Cc1ccc(F)c(C)c1Oc1c(C(=O)N2CCN[C@@H](C)C2)c2cnc(O)cc2n1C1CCCCC1,7.431798275933005
2007-12-17,CPD_310,Indolizine,Cc1c(F)cccc1Cc1c(-c2ccccc2)c2cccnn2c1C(=O)N1CCNCC1,8.397940008672036
2007-12-19,CPD_311,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC[C@H]2Cc2ccccc2)c2ncccc2n1-c1ccccc1,6.8181564120552265
2007-12-19,CPD_312,Indole,COC(=O)CC1CN(C(=O)c2c(Oc3c(C)cccc3C)n(-c3ccccc3)c3cccnc23)CCN1,7.244125144327508
2007-12-21,CPD_313,Indole,CCCCC1CN(C(=O)c2c(Oc3cc(F)ccc3C)n(-c3ccccc3)c3cc(Cl)c(O)cc23)CCN1,5.906578314837764
2007-12-21,CPD_314,Indole,Cc1ccc(F)cc1Oc1c(C(=O)N2CCN[C@@H](C)C2)c2cc(O)c(Cl)cc2n1-c1ccccc1,7.327902142064281
2008-01-03,CPD_315,Indole,CNC(=O)CC1CN(C(=O)c2c(Oc3c(C)cccc3C)n(-c3ccccc3)c3cccnc23)CCN1,7.154901959985742
2008-01-03,CPD_316,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)NCC(C)(C)C(N)=O)C2)c2ncccc2n1-c1ccccc1,7.67778070526608
2008-01-09,CPD_317,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(C)C2C)c2ncccc2n1-c1ccccc1,5.38933983691012
2008-01-09,CPD_318,Indole,Cc1cccc(C)c1Sc1c(C(=O)N2CCNCC2)c2ncccc2n1-c1ccccc1,8.221848749616356
2008-01-15,CPD_319,Indolizine,CNC(=O)c1ccn2c(C(=O)N3CCNCC3)c(Cc3cccc(F)c3C)c(-c3ccccc3)c2c1,8.397940008672036
2008-01-16,CPD_320,Indolizine,Cc1c(F)cccc1Cc1c(-c2ccccc2)c2ccccn2c1C(=O)N1CCN[C@@H](CC(=O)NCC2CCOCC2)C1,8.301029995663981
2008-01-16,CPD_321,Indolizine,CCCCNC(=O)C[C@H]1CN(C(=O)c2c(Cc3cccc(F)c3C)c(-c3ccccc3)c3ccccn23)CCN1,7.853871964321761
2008-01-17,CPD_322,Indole,Cc1cccc(C)c1Sc1c(C(=O)N2CCNCC2)c2c(ccc[n+]2[O-])n1-c1ccccc1,6.593459819566044
2008-01-17,CPD_323,Indole,Cc1ccc(F)cc1Sc1c(C(=O)N2CCN[C@@H](C)C2)c2ncccc2n1-c1ccccc1,6.718966632752272
2008-01-25,CPD_324,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCN[C@@H](CCO)C2)c2ncccc2n1-c1ccccc1,6.497572880015566
2008-01-28,CPD_325,Indolizine,CNC(=O)CC[C@H]1CN(C(=O)c2c(Cc3cccc(F)c3C)c(-c3ccccc3)c3ccccn23)CCN1,6.645891560852599
2008-02-07,CPD_326,Indolizine,CCNC(=O)C[C@H]1CN(C(=O)c2c(Cc3cccc(F)c3C)c(-c3ccccc3)c3ccccn23)CCN1,8.0
2008-02-07,CPD_327,Indolizine,COCCCNC(=O)C[C@H]1CN(C(=O)c2c(Cc3cccc(F)c3C)c(-c3ccccc3)c3ccccn23)CCN1,8.221848749616356
2008-02-18,CPD_328,Indolizine,Cc1c(F)cccc1Cc1c(-c2ccccc2)c2ccccn2c1C(=O)N1CCN[C@@H](CC(=O)NCCS(C)(=O)=O)C1,7.67778070526608
2008-02-18,CPD_329,Indolizine,Cc1c(F)cccc1Cc1c(-c2ccccc2)c2ccccn2c1C(=O)N1CCN[C@@H](CC(=O)NCc2cccnc2)C1,7.420216403383189
2008-02-18,CPD_330,Indolizine,COC(=O)CCNC(=O)C[C@H]1CN(C(=O)c2c(Cc3cccc(F)c3C)c(-c3ccccc3)c3ccccn23)CCN1,7.508638306165727
2008-02-18,CPD_331,Indolizine,Cc1c(F)cccc1Cc1c(-c2ccccc2)c2ccccn2c1C(=O)N1CCN[C@@H](CC(=O)NCCC(=O)N(C)C)C1,7.769551078621725
2008-02-18,CPD_332,Indolizine,Cc1c(F)cccc1Cc1c(-c2ccccc2)c2ccccn2c1C(=O)N1CCN[C@@H](CC(=O)NCCC(=O)O)C1,7.585026652029182
2008-02-19,CPD_333,Indole,CCCCNC(=O)CC1CN(C(=O)c2c(Oc3c(C)cccc3C)n(-c3ccccc3)c3cccnc23)CCN1,7.853871964321761
2008-02-19,CPD_334,Indolizine,Cc1c(F)cccc1Cc1c(-c2ccccc2)c2ccccn2c1C(=O)N1CCN[C@@H](CC(=O)NCCN2CCOCC2)C1,7.823908740944318
2008-02-20,CPD_335,Indole,CNC(=O)CCCNC(=O)CC1CN(C(=O)c2c(Oc3c(C)cccc3C)n(-c3ccccc3)c3cccnc23)CCN1,7.958607314841775
2008-02-20,CPD_336,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)NCC3CCOCC3)C2)c2ncccc2n1-c1ccccc1,8.221848749616356
2008-02-20,CPD_337,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)NCCCC(=O)N(C)C)C2)c2ncccc2n1-c1ccccc1,7.455931955649724
2008-02-20,CPD_338,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)NCCN3CCOCC3)C2)c2ncccc2n1-c1ccccc1,7.050609993355087
2008-02-20,CPD_339,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)N3CCC(C(N)=O)CC3)C2)c2ncccc2n1-c1ccccc1,7.244125144327508
2008-02-20,CPD_340,Indole,COCCCNC(=O)CC1CN(C(=O)c2c(Oc3c(C)cccc3C)n(-c3ccccc3)c3cccnc23)CCN1,8.221848749616356
2008-02-26,CPD_341,Indole,COCCNC(=O)CC1CN(C(=O)c2c(Oc3c(C)cccc3C)n(-c3ccccc3)c3cccnc23)CCN1,7.251811972993798
2008-02-26,CPD_342,Indolizine,COc1ccn2c(C(=O)N3CCNCC3)c(Cc3cccc(F)c3C)c(-c3ccccc3)c2c1,7.552841968657781
2008-02-26,CPD_343,Indolizine,Cc1c(F)cccc1Cc1c(-c2ccccc2)c2ccccn2c1C(=O)N1CCN[C@@H](CC(=O)NCc2ccccn2)C1,7.292429823902062
2008-02-28,CPD_344,Indolizine,Cc1c(F)cccc1Cc1c(-c2ccccc2)c2ccccn2c1C(=O)N1C[C@@H](O)[C@@H](N)C1,5.72584215073632
2008-03-03,CPD_345,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)NCCC3CCOCC3)C2)c2ncccc2n1-c1ccccc1,7.721246399047171
2008-03-03,CPD_346,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)NCCO)C2)c2ncccc2n1-c1ccccc1,7.4089353929735
2008-03-10,CPD_347,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)N[C@H](C)C(=O)N(C)C)C2)c2ncccc2n1-c1ccccc1,7.420216403383189
2008-03-10,CPD_348,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)NCCC#N)C2)c2ncccc2n1-c1ccccc1,7.795880017344074
2008-03-10,CPD_349,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)N[C@@H](C)C(=O)N(C)C)C2)c2ncccc2n1-c1ccccc1,7.387216143280263
2008-03-10,CPD_350,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)NC[C@@H]3CCC(=O)N3)C2)c2ncccc2n1-c1ccccc1,7.795880017344074
2008-03-10,CPD_351,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)NCCS(C)(=O)=O)C2)c2ncccc2n1-c1ccccc1,7.187086643357144
2008-03-10,CPD_352,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)N(C)CC3CCOCC3)C2)c2ncccc2n1-c1ccccc1,8.096910013008056
2008-03-10,CPD_353,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)NCCCO)C2)c2ncccc2n1-c1ccccc1,7.167491087293763
2008-03-10,CPD_354,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)NCCC(=O)N(C)C)C2)c2ncccc2n1-c1ccccc1,7.397940008672037
2008-03-11,CPD_355,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCN[C@@H](CC(=O)NCC(C)(C)C(N)=O)C2)c2ncccc2n1-c1ccccc1,8.045757490560675
2008-03-11,CPD_356,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCN[C@H](CC(=O)NCC(C)(C)C(N)=O)C2)c2ncccc2n1-c1ccccc1,7.958607314841775
2008-03-20,CPD_357,Indole,COCCNC(=O)CC1CN(C(=O)c2c(Cc3cccc(F)c3C)n(-c3ccccc3)c3cc(OC)ncc23)CCN1,7.259637310505756
2008-03-20,CPD_358,Indole,COc1cc2c(cn1)c(C(=O)N1CCNC(CC(=O)NCCC#N)C1)c(Cc1cccc(F)c1C)n2-c1ccccc1,7.102372908709557
2008-03-20,CPD_359,Indole,COc1cc2c(cn1)c(C(=O)N1CCNC(CC(=O)NCC3CCOCC3)C1)c(Cc1cccc(F)c1C)n2-c1ccccc1,7.494850021680094
2008-03-20,CPD_360,Indolizine,COCCNC(=O)C[C@H]1CN(C(=O)c2c(Cc3cccc(F)c3C)c(-c3ccccc3)c3cc(C(=O)N(C)C)cnn23)CCN1,8.096910013008056
2008-03-27,CPD_361,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)NCC3(C(=O)N(C)C)CC3)C2)c2ncccc2n1-c1ccccc1,7.318758762624412
2008-03-27,CPD_362,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)NCCC#N)C2)c2ncccc2n1C1CCCCC1,6.412289034981088
2008-03-27,CPD_363,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)NC3(C(=O)N(C)C)CC3)C2)c2ncccc2n1-c1ccccc1,6.7281583934635005
2008-03-27,CPD_364,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)NCC3CCOCC3)C2)c2ncccc2n1C1CCCCC1,7.602059991327962
2008-03-27,CPD_365,Indole,COCCNC(=O)CC1CN(C(=O)c2c(Oc3c(C)cccc3C)n(C3CCCCC3)c3cccnc23)CCN1,7.4089353929735
2008-03-27,CPD_366,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)NCC(=O)N(C)C)C2)c2ncccc2n1-c1ccccc1,6.838631997765024
2008-03-27,CPD_367,Indole,CC[C@@H](CNC(=O)CC1CN(C(=O)c2c(Oc3c(C)cccc3C)n(-c3ccccc3)c3cccnc23)CCN1)C(=O)N(C)C,7.568636235841011
2008-03-28,CPD_368,Indolizine,Cc1c(F)cccc1Cc1c(-c2ccccc2)c2ccccn2c1C(=O)N1C[C@@H](N)[C@H](O)C1,5.172630726946174
2008-03-31,CPD_369,Indole,COc1ccc2c(C(=O)N3CCNC(CC(=O)NCC(C)(C)C(N)=O)C3)c(Cc3cccc(F)c3C)n(-c3ccccc3)c2c1,7.366531544420413
2008-04-01,CPD_370,Indolizine,Cc1c(F)cccc1Cc1c(-c2ccccc2)c2cc(C(=O)N3CCCCC3)cnn2c1C(=O)N1CCN[C@@H](CC(=O)NCCO)C1,8.154901959985743
2008-04-02,CPD_371,Indolizine,COCCNC(=O)C[C@H]1CN(C(=O)c2c(Cc3cccc(F)c3C)c(-c3ccccc3)c3cc(C(=O)N(C)C)ccn23)CCN1,8.698970004336019
2008-04-02,CPD_372,Indolizine,CCNC(=O)C[C@H]1CN(C(=O)c2c(Cc3cccc(F)c3C)c(-c3ccccc3)c3cc(C(=O)N(C)C)ccn23)CCN1,8.698970004336019
2008-04-04,CPD_373,Indole,CC[C@H](CNC(=O)CC1CN(C(=O)c2c(Oc3c(C)cccc3C)n(-c3ccccc3)c3cccnc23)CCN1)C(=O)N(C)C,6.903089986991943
2008-04-04,CPD_374,Indole,Cc1c(F)cccc1Cc1c(C(=O)N2CCNC(CC(=O)NCC(C)(C)C(N)=O)C2)c2ccc(O)cc2n1-c1ccccc1,7.346787486224656
2008-04-04,CPD_375,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)NC[C@@H](C)C(=O)N(C)C)C2)c2ncccc2n1-c1ccccc1,6.48017200622428
2008-04-04,CPD_376,Indole,Cc1cccc(C)c1Oc1c(C(=O)N2CCNC(CC(=O)NC[C@H](C)C(=O)N(C)C)C2)c2ncccc2n1-c1ccccc1,6.950781977329818
2008-04-08,CPD_377,Indolizine,CCNC(=O)C[C@H]1CN(C(=O)c2c(Cc3cccc(F)c3C)c(-c3ccccc3)c3cc(C(=O)N(C)C)cnn23)CCN1,8.221848749616356
2008-04-08,CPD_378,Indolizine,CCNC(=O)C[C@H]1CN(C(=O)c2c(Cc3cccc(F)c3C)c(-c3ccccc3)c3cc(C(=O)N(CC)CC)cnn23)CCN1,7.886056647693162
2008-04-08,CPD_379,Indole,COCCCNC(=O)CC1CN(C(=O)c2c(Cc3cccc(F)c3C)n(-c3ccccc3)c3cc(OC)ccc23)CCN1,7.180456064458132
2008-04-14,CPD_380,Indole,COc1ccc2c(C(=O)N3CCNC(CC(=O)NCCC#N)C3)c(Cc3cccc(F)c3C)n(-c3ccccc3)c2c1,7.136677139879544
2008-04-14,CPD_381,Indole,COc1ccc2c(C(=O)N3CCNC(CC(=O)N(C)CC4CCOCC4)C3)c(Cc3cccc(F)c3C)n(-c3ccccc3)c2c1,6.970616222314789
2008-04-15,CPD_382,Indole,COc1cc2c(cn1)c(C(=O)N1CCNC(CC(=O)N(C)CC3CCOCC3)C1)c(Cc1cccc(F)c1C)n2-c1ccccc1,6.853871964321761
2008-04-15,CPD_383,Indolizine,Cc1c(F)cccc1Cc1c(C(=O)N2CCNCC2)c2cc(Br)ccn2c1-c1ccccc1,6.4461169733561245
2008-04-15,CPD_384,Indolizine,Cc1c(F)cccc1Cc1c(C(=O)N2CCN[C@@H](C)C2)c2cc(Br)ccn2c1-c1ccccc1,6.307153080722769
2008-04-23,CPD_385,Indole,COc1ccc2c(C(=O)N3CCNC(CC(=O)N(C)CCC#N)C3)c(Cc3cccc(F)c3C)n(-c3ccccc3)c2c1,7.180456064458132
2008-04-24,CPD_386,Indolizine,COCCN(C)C(=O)C[C@H]1CN(C(=O)c2c(Cc3cccc(F)c3C)c(-c3ccccc3)c3cc(C(=O)N(C)C)cnn23)CCN1,7.744727494896693
2008-05-06,CPD_387,Indole,CCN(CC1CCOCC1)C(=O)CC1CN(C(=O)c2c(Cc3cccc(F)c3C)n(-c3ccccc3)c3cc(OC)ccc23)CCN1,7.0655015487564325
